SquareFeet,NumBedrooms,NumBathrooms,LotSize,YearBuilt,IncomeOfArea,HomeType,Region,SchoolQuality,Price
2069.0392042087733,5,3.8378387463461996,176.66594969108962,1956,68591.74102838381,Apartment,South,Low,194783.5485586131
1056.935648024487,3,2.566802296845455,531.8643124635504,1989,84353.57720553891,Condo,South,Low,144045.82540224213
2026.5296564663095,1,3.343084125828841,118.97123416611126,2018,67939.7579219955,Condo,North,Medium,184463.40445766266
2432.644878067625,2,1.8040720377787036,1190.6282038931956,2004,38841.87595378324,Townhouse,West,Low,165245.85118395116
,1,1.4594753117764951,963.2526030933241,2022,92558.25017813375,Apartment,South,Medium,123831.87619252026
2838.5579350934354,1,3.4325087614787586,312.66144059429973,1914,55367.867801459564,Single Family,East,Medium,233612.86523749353
1269.7495502907561,4,1.7422754361237742,105.76649625609576,1932,73232.15139129145,Condo,East,Medium,137049.6714206425
2595.6303408159165,2,3.614005353013319,343.0898783288869,1910,50233.325299987504,Apartment,North,Medium,192617.68465390758
2337.5685282034606,2,1.5095496270758892,80.75279070566441,1918,62336.809700664766,Single Family,West,High,180825.5293068253
1141.9833758446555,4,3.554759623045321,157.25187949327673,1941,63452.71155417399,Condo,South,Low,136925.1793183709
3355.3971495202663,4,3.31854274022335,329.5974593229048,1981,,Condo,North,Medium,263358.4784059362
1968.127357248017,1,2.833662019421811,10.683192599139732,1985,56843.01595800435,Apartment,West,Medium,154397.38040039229
1561.2579889221843,3,3.5506620334678485,725.6247053966998,1957,99742.51952371866,Single Family,West,Medium,125497.85314268566
1296.4564026079915,4,1.9921303536473847,109.6472823290886,1999,70367.98218394324,Single Family,North,Low,171543.2361901042
1889.990986170163,2,1.4981024369961633,1007.2437682547439,1917,83215.62728652208,Townhouse,East,Low,177249.97604018849
1936.2965638050202,2,1.4711220253133668,11.255658226439744,1917,69867.18386816361,Townhouse,North,High,176729.50032263494
2051.322764269832,1,1.8110767414471123,379.7842065253073,1921,84959.02134486538,Apartment,North,High,125919.29286040436
1851.10192188802,3,2.3386813965401583,749.5097533712433,1988,38490.24970810317,Single Family,East,Medium,159561.27453914646
2316.612655057547,5,3.62806859524368,135.87052638358998,2017,59428.817485874664,Condo,North,High,144086.87665318517
1806.1850836683768,4,1.2686069564732096,614.7360155987672,1951,62173.06116208566,Apartment,North,Low,152964.25185831098
1032.5179413797646,4,3.7457261333042484,638.0349312906878,1943,62051.717514483214,Townhouse,South,Medium,134176.96454974147
1925.3192521751794,1,3.7764841310202586,507.8396491331755,1930,77780.1675631432,Apartment,South,Low,176016.94723060942
816.2611733133608,3,3.1817091720078805,226.47708551366387,1908,78807.47459296757,Single Family,South,High,128586.66397130732
,2,3.70085084087784,768.7093415105793,1949,68889.22776883854,Apartment,South,Medium,168679.42172033433
1510.3498848586823,2,3.3099598905338867,495.01400631882507,2001,69260.55432784866,Townhouse,East,Medium,127997.40178509345
2081.6801774579003,5,2.584902895467261,446.27270969903304,2018,106607.67493105383,Single Family,East,Medium,179145.2456416004
2657.0374907623022,2,2.802250678677833,855.0748173779466,1960,74868.90166301829,Condo,South,Low,204794.07386972193
,4,2.8846734294327483,140.27911574750624,1918,36621.89096563541,Townhouse,North,Low,125724.35174878579
2530.628129256059,5,1.3806798429493328,132.30055197577386,1951,81551.68598326095,Townhouse,North,High,198950.2679966807
1783.3052166569234,3,1.5791624125525314,244.24422253203608,1954,78391.97830109362,Townhouse,North,Low,162965.89687509256
2876.5974010327927,5,2.5701061716104827,37.97263568349613,1924,87390.17367466429,Apartment,South,High,225282.04056002604
1817.4236934008934,3,1.3456849383128255,205.78696653526598,1978,78975.97342295157,Townhouse,West,Medium,207685.54163411615
1579.7535072466544,2,3.894937888138333,260.6670546119036,1968,,Apartment,West,Low,126527.37174721235
2343.619225197644,1,2.5213818355432647,341.6560349647794,1974,83350.06830151581,Apartment,West,Low,206233.85034266344
1782.105135188182,5,2.1402584344391786,146.52386366695367,1912,71489.58933620226,Single Family,North,Low,161169.97255559164
1579.2752429354957,5,1.4726201127746776,1186.7315542575593,1933,85692.46471719314,Single Family,East,Low,191193.1114446795
1761.0800746481045,4,2.249601692425559,167.79117378871268,1971,93218.48570255694,Townhouse,South,Low,148739.43789197714
1977.6967339084993,4,1.9072785609776466,953.7561576629839,1924,68172.00605993693,Apartment,South,Medium,164806.9284457623
2671.090065622427,3,1.263781513606104,294.3507342233972,1990,83136.95449360645,Condo,North,Medium,201225.91648843422
1032.9561272702115,1,3.901015885714064,633.2020108919376,1974,85504.80219237493,Apartment,West,Medium,86242.36546608053
2011.5403294752102,4,1.7949342881468402,58.77412485132538,1963,72381.2480169446,Single Family,West,Medium,172343.0595357998
2312.4517973270213,4,3.0714107264005728,393.33042978506955,1981,99371.35345367054,Single Family,West,High,197861.78757697908
2096.724287495898,2,1.2739675054672683,1619.8696678719223,2021,85683.15037578024,Apartment,South,High,167885.98734107867
2654.932584716767,2,3.7395070279803173,548.6833464195564,1909,61219.17982864661,Apartment,North,High,159340.06002249545
1962.8273351207379,4,2.772254354681731,858.2033615664936,1996,73901.19027722586,Apartment,West,High,188144.81072495232
1907.7242789070274,3,2.9706160011298364,151.27635529365946,1999,82902.53354503082,Condo,South,High,204563.69862228722
2296.1647735066717,1,3.3453530820066053,805.1414368778969,1916,98801.34130639689,Apartment,North,Medium,219467.1886301404
2049.656907475675,4,2.8177459859952507,216.35652819448978,2012,79312.84884449329,Townhouse,North,High,176962.70388532084
1804.7956308597645,3,1.212722375239767,331.87002019693966,1904,74341.901802119,Townhouse,North,Medium,159783.9025744693
2258.0720197931896,3,2.288747270896458,104.1014341931159,1986,88957.21504707958,Single Family,North,Medium,214247.86089938233
1673.7358533916774,4,1.786090279993434,332.47269592913506,1966,66708.18611782834,Condo,North,Low,178087.3654066364
1694.4114239903365,3,2.4601510620435514,362.52726785189947,2002,55150.26842442212,Condo,East,High,155122.40687770455
1736.0029891171932,5,2.212975485045214,486.86350460238026,2000,80556.34537342229,Single Family,East,High,162489.66813810397
2676.5345800832038,3,3.479599351896543,1014.8831961442551,1909,64327.47612613033,Townhouse,North,Medium,216178.70496533107
389.49182200714336,4,1.7411426566293127,181.81464524733585,1926,110736.53405680625,Townhouse,East,Medium,106549.49686784115
2197.7994173814714,3,1.6039031778338453,2071.8758947602705,1955,73794.54901092639,Condo,North,Low,208900.47589305803
2017.1359071001111,4,3.8742588863517247,940.9185288670427,1906,80648.03481696744,Apartment,West,Low,186402.61707451558
1159.56477038094,2,3.8485498416675386,257.8542792264246,2012,60575.12355681691,Apartment,North,Medium,140384.3560854942
2154.863389568001,4,3.980394894752803,128.5205958514873,1928,88969.00634247587,Condo,East,Medium,197794.79773831542
2237.875995915766,3,2.7051417386390115,37.089529054222595,1948,69595.76415353712,Condo,East,Medium,181016.18375864427
2294.8196156787,4,1.3394318817669957,133.5243317343785,1938,68131.95418254343,Condo,West,Low,221283.35185959065
674.0859684775255,1,3.6405032222115916,1079.3416122582396,1969,68492.1683325433,Condo,North,High,102591.64352891137
2683.1947059272193,4,1.4353449527729216,172.67777634415543,1908,50628.935500580075,Condo,East,Low,195825.80814002253
1631.1316476575796,4,1.4667829780874684,74.23829680909111,1971,66242.10069227277,Condo,South,Low,146424.72795836892
2343.283873376588,1,1.5801927024582638,11.467805591869567,1960,78192.48700437008,Condo,East,Low,226499.13629224547
2370.536890341143,1,2.9602565061792787,176.68331385539528,1977,46819.20640843873,Condo,North,Medium,149124.1287101294
1561.6514571903535,1,1.3215971596819673,121.77053047034724,1953,85325.03535995628,Apartment,South,Low,141502.6107200596
2330.229976175775,5,3.334844887035298,53.90528259269985,2001,65974.92318807814,Single Family,East,High,200663.21793178885
1807.253379543821,4,1.1747547878741624,1508.8437804754694,1908,73670.9010122689,Townhouse,East,Low,169590.53276511727
964.3114103309215,1,1.3313396820154604,155.72916740502382,1959,36489.78405189877,Single Family,East,High,114175.99646886854
2583.8709627638896,1,2.3034614249995857,3.0979925149974936,1951,73374.80590986073,Single Family,East,High,210079.27684678984
,2,2.137514505849702,1443.668435747964,2020,54352.79676613661,Condo,East,Medium,170012.99275573326
1572.7532686309728,5,3.969124805192302,431.9833931084015,1974,64728.12452543623,Condo,North,Medium,152777.7622162817
1798.4670659816388,4,3.9005918701561098,43.22193098932315,1910,46488.016862243836,Condo,East,Medium,157747.0343859322
2136.118362663694,3,1.5690454220668766,15.963119560335032,2003,56771.77655256861,Single Family,West,High,200605.96089734472
1971.3647945889488,5,3.8399966352353876,57.0599747439659,1934,67546.62527838303,Apartment,South,Medium,173587.6477286864
2274.033462353585,5,3.0767857120358983,447.6204869895698,1974,65923.7136491826,Condo,East,High,198218.967653648
1330.2553167356705,2,2.226529496599702,31.934228789199924,1935,83267.95525731484,Condo,East,Medium,89772.05813951045
1628.8068147846327,4,3.218892796482824,419.82759966996474,1954,41978.933135126805,Townhouse,North,Medium,135426.78056244287
1942.001463839233,4,3.7004228971196405,528.5543318605024,1902,69229.4605674865,Apartment,North,High,154037.97540655584
,1,1.540424661396925,79.8360700811047,2008,68513.76064849521,Condo,South,Medium,203465.0385222313
1943.093730793121,1,1.5879527841329835,335.1381060045845,1982,63132.894044227316,Apartment,North,Low,159186.42428253806
2542.611131830816,5,2.2261622866829813,1660.4533011514986,1971,56301.91169453324,Townhouse,West,Low,186538.87857689784
2019.2775843921588,2,1.5076353140052121,905.4358137674037,1952,86532.65623269694,Single Family,South,Low,194709.29875278214
1758.1706812812158,4,2.081192457117447,642.5269862295257,1927,100715.70348949479,Townhouse,West,Low,153129.1458043715
1876.6377879427798,2,2.9370745811875425,364.63089077674863,1952,44289.08213556577,Apartment,East,High,176181.24006427336
,3,3.4384543760015642,250.664394177518,2019,56137.22516925535,Condo,North,Medium,178099.66310104905
2301.8228694803693,4,1.9058048130561984,300.22451011990063,1953,54934.59193502928,Condo,East,Low,160537.17278659047
,1,1.845192051414514,723.2557996507361,1952,65777.17447953839,Townhouse,West,High,175239.59374839326
2179.8404238431604,5,3.3392288931675327,404.0523129577854,1964,88837.68509836297,Townhouse,East,High,179801.22224415137
2593.5388393708777,2,2.1430786780075275,723.3492223751667,1952,77915.05708412138,Apartment,North,Medium,226206.2826457952
1517.6051311851572,1,3.4554261036065244,1751.166258961047,1939,,Apartment,North,Low,152372.822937834
1792.6847455929847,5,3.98014096098764,511.5402324818974,1993,70245.43842435436,Apartment,North,Low,197104.56350735817
,1,3.9390060279511507,462.03994111098166,1940,65214.81019024078,Condo,East,High,123131.43684849852
2157.2222954374265,4,2.988060864541867,260.5743186908202,1937,81079.7024494489,Townhouse,North,High,156851.26817220528
1820.5208074102932,2,2.1256396341323516,109.54710124531994,1974,82905.02692861001,Apartment,South,Low,143388.0937506253
2364.886468517098,3,1.1964695784302881,234.36281691265575,1928,78869.46872970817,Townhouse,South,Medium,206112.3667187329
1534.4991441837792,1,3.2141218981511823,367.08583791121754,1930,37051.88067056859,Condo,North,High,151515.9588093896
2021.5154866606408,2,3.9339017231597317,17.738805462045185,1960,70197.11135884294,Single Family,South,High,182203.29446638498
2343.428955506128,4,1.2039533896468844,322.9457869178154,1973,67201.96449463519,Apartment,West,Medium,193115.53120551456
967.3486124796948,1,1.0185031318619204,990.7921312081767,1998,84869.55418861605,Single Family,North,Medium,153545.51548491945
3060.8156536651018,4,3.4953285897451525,1878.0304664452226,1939,73586.5981943428,Condo,East,High,224570.35215431487
1858.4240575600622,3,1.3067768861147115,967.4063303857656,1992,,Townhouse,South,High,189357.40693205193
987.4800431619135,3,1.2448689413367384,94.36003948306853,2000,,Single Family,South,Low,163725.44890671232
2079.046949288393,5,3.7310082046695356,84.21713165169855,1901,84090.97568407141,Townhouse,South,High,166054.36311114213
2016.7217339865754,5,1.238682435015644,249.8704775322227,1947,88507.2209475821,Apartment,South,High,168207.7493473527
1959.0528102137534,5,1.3420529643262784,127.72392493536722,1900,45595.12933749727,Apartment,West,High,123438.32686296092
2495.595556463333,4,2.70872102580908,563.4974003714844,1958,50557.164698679204,Condo,West,Low,203819.26966127148
2373.722485713528,5,3.270442519099874,44.17419217960243,1931,81436.80545678786,Apartment,West,Medium,186727.0136384717
2148.9380955119227,2,2.198716776142682,293.2410826489264,1987,67414.11557907636,Townhouse,South,Medium,176158.05568305863
2225.077816973324,4,2.2617674820711713,164.49948791753675,1901,85430.70529946545,Apartment,West,Medium,227255.52635453423
1947.8207752809567,4,2.897877961453416,452.43174485795936,1958,73627.31191281472,Single Family,East,High,182048.10285775037
2887.745424620024,5,2.5162758844923436,797.4348228985805,1902,80393.01570784044,Townhouse,West,High,201678.73201535607
1260.4019908211167,5,1.0558848783331525,1285.6451302107969,1972,58791.43930396598,Apartment,South,Medium,123101.20555688775
2069.8258371079482,4,1.3407495588165996,1660.076984351794,1948,75096.90763040316,Single Family,North,Low,161709.54424032485
2032.51231559439,3,2.7448000465762084,216.31117569606135,1987,,Townhouse,South,High,182025.59637017729
2406.6402030322965,3,3.3809875290935985,968.4427335450681,1975,59666.59000511113,Single Family,North,Low,192070.5189969644
1578.0730612875504,5,3.2893094362898676,448.19879540611987,1933,85025.40215162805,Townhouse,West,Low,180838.89253861585
1128.163698801732,3,3.2201696778809348,589.2425540209401,2019,,Single Family,West,High,126062.44479867314
2078.4115080490965,2,3.313817848624402,952.34282175552,1961,73115.60554892888,Single Family,North,Medium,171125.24493951048
2140.615246109302,2,1.133330428973569,69.69610105842888,1933,50588.839907452144,Apartment,East,Low,178113.48110383775
2744.7997047238246,2,3.6853046948877655,1472.5886721517686,1922,54665.47537367407,Condo,South,Medium,182729.9592552242
1364.8189768374568,4,3.667849315635024,396.37005860453814,1918,84789.80332444361,Apartment,East,High,135336.51360006252
2577.34688335836,4,2.595771967292842,204.73906290788585,1951,53501.12745173861,Townhouse,South,Low,197036.1642689194
3183.7071820135607,4,1.7457829968062961,206.79747828290206,1959,52867.914930593244,Single Family,South,High,256335.02965414204
1811.1175562387614,4,2.7765354183443005,695.151867319951,1995,78704.83310066046,Townhouse,East,High,181842.83447479882
1354.528890253388,4,2.67365777912586,567.6275502159194,2022,53338.23873967315,Apartment,East,Low,138951.40199240186
1796.5128168133144,5,1.6688716230706309,653.7047918285839,2012,85273.14290335798,Townhouse,North,Low,175661.13979530017
2007.0024836856903,3,2.8093905367860073,145.84203784685718,1927,79669.0777304297,Apartment,West,Medium,197767.6220136732
2281.8939375034574,5,3.391882348301829,93.28300556573102,1989,58335.34206449051,Apartment,West,Low,180558.95732526676
1704.3026350809764,3,3.4183205942357686,639.8147237267599,1948,84705.63523289586,Condo,North,High,179594.91635480922
2777.599267073671,5,1.1790934668397433,177.25345445693281,1944,40921.46273467345,Apartment,North,Medium,193355.30033707322
1442.7338424959692,2,1.591489935437393,125.79476036343384,1975,,Single Family,West,High,151899.0517172997
1130.3974239136,1,3.004670081779586,120.78648191912458,2006,51306.527136314646,Apartment,East,Medium,143932.33257597493
2553.3552121436587,4,3.5794958362429066,80.31972051623393,2021,62150.50880701738,Apartment,West,High,216770.64819539926
862.6894843969003,1,2.5636512473476465,278.2739480815598,1994,63119.3510004846,Single Family,South,Medium,77218.66977241664
1897.9351155636418,1,3.122577005004941,151.19388660433287,1959,89220.95977027179,Apartment,North,Low,176682.503658267
3558.8405646040237,2,1.0632160319707018,1121.5239438866704,1974,62480.81112223157,Townhouse,West,High,261607.8763103111
1993.9782235200344,1,2.8252624356561977,584.2057303604148,1955,68820.70903396764,Condo,East,High,161379.87344971264
1439.616174651875,1,3.885727433309805,681.0195459151017,2003,63427.39789880797,Single Family,West,Medium,160628.15627426567
,2,2.9830438210982138,258.43064431851883,2013,55260.397797912396,Single Family,North,Low,144827.78150912505
1974.5996056902331,3,3.7668271498009593,458.4073322148881,1903,54545.481319908446,Townhouse,South,Low,147812.23238698696
2080.324970176558,5,2.698028374393221,347.3720682117743,1917,74630.92491296359,Single Family,East,Medium,120488.256010863
2331.13149107981,1,3.5301362133277827,91.63187657429404,1928,69604.16569413953,Townhouse,East,Low,180245.51693891652
1480.4444158161305,4,1.3724872247714426,24.51828716462287,2010,81437.7487080929,Single Family,South,Low,105588.48332679001
2843.7740276183968,2,1.3705397886604496,575.2451739578752,2019,66369.04835957925,Apartment,East,Medium,236083.68548860803
2122.5571421863087,1,1.3605379875873838,64.58329994768422,1938,66855.11685103746,Single Family,East,High,215235.68172723788
2363.397023200902,3,2.4665486561101275,29.529661409526557,1954,81486.29410116674,Condo,West,Medium,174105.9313736576
,3,1.9907906825113453,291.5792948956436,1957,,Single Family,East,Medium,149872.6842030427
2643.1910684977665,4,3.1575575612231077,669.7557145870722,1946,48406.1440236842,Single Family,North,Medium,198828.36400454747
1871.4737955934677,1,3.7078657429011916,732.3841017233932,1930,82713.20483335281,Condo,South,Low,151383.03981418294
2138.7762567467657,4,2.8581244857204458,1033.6363682794595,2014,59842.88468203711,Single Family,North,High,183085.7225145798
1533.4469614064453,3,1.639631668295738,111.08078087364059,1927,71003.29840040176,Townhouse,South,Low,144591.09032566895
1501.5341867989366,3,3.792630602587341,2121.1112618861785,1926,60602.293660031355,Townhouse,East,Low,116134.48847641618
2344.1026532264414,5,2.583572014413948,720.2888436826693,2016,55412.47422476657,Condo,South,Low,191993.57343936
1778.196584896307,3,3.159836659407266,85.52071621461481,1929,41519.17410487757,Apartment,East,High,161796.9936885466
1573.0884562478113,2,3.6715175513055316,918.5498465311114,1948,75087.48482697271,Single Family,East,Medium,110150.26076012178
1678.4083289864848,5,3.969495796296708,345.53394437796305,1941,19091.282302500418,Condo,South,Medium,139361.30842997975
2349.4765358587106,4,2.5181918473050215,34.43199420341411,1974,89475.17164243403,Condo,East,High,185801.62896267985
1685.4810693981944,3,3.4241881560510214,70.80584485352682,1977,85480.24140311315,Single Family,North,Medium,165456.12152774577
1941.172534198918,2,2.700601195954726,284.4863353442033,1967,56357.46696969255,Apartment,South,High,190606.62770103948
2007.5138751435486,5,2.4593618379874176,378.0507443239846,1999,93823.79365101681,Single Family,South,Low,201841.59385391595
1041.3255569948506,2,2.6131375578288694,1473.3988409860328,1900,100911.9878940132,Single Family,South,Medium,152928.87572559476
1264.436797313241,5,2.4528257314651123,121.48979080170999,1943,65900.25293190732,Condo,East,High,135918.32902600864
2168.1389446237813,5,2.263084356384042,321.3263873300893,2002,76164.55660778603,Apartment,North,High,175989.02090854268
1631.4853194236514,5,3.1711620715419633,128.02030551841514,1936,72044.04451794828,Condo,South,High,112151.39709362143
2528.362455640209,4,1.7490274478429777,408.676172044731,1932,92704.23972019914,Apartment,East,High,220337.38944714153
2483.403552125272,5,2.849144397418002,1200.1986013530143,1920,49110.51483171057,Apartment,West,Medium,208131.68146071793
2359.5843331777187,5,3.1388805332932885,419.37623789560496,1987,66589.45640949464,Condo,West,Low,154555.64784628391
2909.885893656299,2,3.6762725001721153,356.7469276558055,2021,83790.96787091027,Apartment,West,Medium,229786.9984597668
1958.4553361284084,5,1.995631446812757,693.40606140404,1939,82203.00812793101,Single Family,North,Medium,193124.693130329
2324.4409629519196,4,3.5817973105481933,79.8576346736576,1960,69357.87732667763,Condo,East,High,169507.80083220766
1707.7995117019846,2,3.8358735139775915,1180.1865077104992,2013,90884.66609454114,Condo,East,Low,178560.1174865999
3226.184956434362,5,2.9460381482251563,430.94148912376403,1912,73502.17492466203,Single Family,West,High,210216.68447626207
2991.8168262180097,2,3.3142990237690393,579.6740887292266,2012,71705.50275073791,Apartment,North,Medium,211863.53073555525
2005.940217258896,4,2.21712087945662,854.5207397066793,1997,80455.64535783518,Apartment,East,Low,151025.28791663487
2193.293114952596,2,3.8564062593540784,503.9808145570465,1937,69086.57017111208,Apartment,West,Medium,196650.6262721055
2679.648799682403,4,3.0125843652592725,512.5023002878916,1928,70753.92349773833,Single Family,North,Low,221380.3761952312
1926.4302475929464,3,1.9304704258533025,653.9661157350896,1952,58190.62006301614,Condo,West,Low,153140.28857827088
1671.6879646001476,5,2.2127840417020685,26.825169989736978,1963,114001.04489816574,Townhouse,South,High,142821.26506624825
2436.994875503441,4,2.8532665423947283,240.8037538317161,1935,62898.806857531185,Condo,South,High,243524.48345712584
2039.2196230418351,5,1.7024054935368853,1647.5646140952963,2003,80938.66675702503,Townhouse,North,High,177757.31591418886
2091.4972248226304,4,3.2617432130208766,149.15979546977735,2010,98630.85774138704,Condo,East,Medium,183114.9323478194
1582.8643284660172,1,1.6740745488089295,390.7219988947402,1904,49857.702042316785,Townhouse,West,Low,128279.5407574689
1141.1639258183018,1,2.7753675873128176,96.44508146567473,1919,79167.6184336411,Single Family,South,High,111291.98434774522
2118.0712049395506,1,3.091019538984482,195.24464030881578,1992,70347.44052204411,Apartment,West,High,187711.20300583795
2452.4810207471,4,3.579243686984616,631.2956289435491,1910,96920.97413322359,Single Family,North,High,208762.0256958055
1887.096625461979,5,3.2017012473667994,515.1414523140232,1971,56361.83329110296,Apartment,North,High,150895.07069407398
2718.2147597794333,1,3.396475274656855,267.48775090157636,1927,58716.17888408643,Condo,East,Low,220202.77876449283
,5,3.738795404493545,1390.925271816833,1948,69251.37748689824,Single Family,East,Low,148906.76316561754
1472.64777251704,4,2.793314683666217,745.9314836206304,1940,62597.28415135619,Condo,West,Medium,155157.74728389806
1966.3848464019343,5,3.53884003198605,155.93535586539298,1917,63110.83570138227,Apartment,South,High,175121.58573747744
1958.7037123243547,5,1.6956166930755163,313.16155561134997,1929,100426.4398423873,Condo,South,Low,174966.75422737745
2384.984365667611,1,3.444199512375919,1052.0085543514585,1913,71905.64052734271,Single Family,South,Low,205808.81834182225
1612.5185879680075,2,1.6650602239194408,11.360137611241816,1955,58229.71849753307,Townhouse,East,Medium,170096.74665128667
2684.047118407449,3,3.8038876562283397,435.49891522727677,1972,64149.748739540635,Apartment,South,High,223801.9128738289
2983.458481254127,4,1.9899200123730059,131.95699959478716,1973,76073.37339025275,Condo,North,Medium,192840.90192036025
1980.4279865158292,4,1.5155139945268385,32.973819594180796,2019,75060.5137709669,Townhouse,North,High,193429.59338924717
2624.8552100921593,4,1.4445062803876056,1220.1258377120962,1988,61341.04374375928,Townhouse,South,Low,209616.33492906627
1471.7514646873701,3,1.5618166508134972,847.1794372513934,1951,45579.5246295952,Single Family,East,Low,149578.92956110512
2537.610770590958,2,2.3426209256894976,102.46371273967036,1990,69241.8961082469,Condo,South,High,155444.85012991139
2523.6382042797313,5,2.566448173240177,906.8384238800206,1965,68836.07611940545,Single Family,North,High,167573.01814660913
2431.7186400949395,4,3.7413574975717556,79.1623432977079,1966,60308.04668350616,Condo,South,Low,184796.7253810119
1992.218455564853,5,2.1430444087830867,323.28579037292326,1928,89196.69649098732,Townhouse,West,Low,140252.1200058514
522.8755293789843,1,1.6524469263611623,646.9000720795004,2019,78618.66851275318,Condo,North,Low,134098.38724230052
1679.1364281739352,1,3.2314633355181446,381.57627862853406,2000,72022.2754735256,Apartment,West,Medium,138450.51702711385
1687.041991157699,1,1.403963223785818,951.1691722454912,1926,64589.33061204891,Townhouse,East,Medium,130107.12467768588
,4,3.6768501160455638,479.7007209107294,1967,95995.42935218065,Apartment,West,Medium,146236.58692096666
2061.121502273533,3,2.228198905626412,282.7743678463148,1934,52682.907387187304,Single Family,North,Medium,164441.59967389458
1790.5182772393828,4,2.841524450964939,1296.2153536354015,1990,62551.059040923996,Apartment,South,High,163439.0459222178
1587.693995117489,1,1.5585530278495678,18.48484592781605,1982,63214.47873042301,Single Family,East,High,102963.10170919614
1470.59992587609,1,1.4365874472395102,335.1049892331196,1909,74484.4092008044,Single Family,East,Low,119357.5131448366
1642.2435072573858,4,3.3965181242645666,540.5554774696922,1925,79913.27245561703,Apartment,West,High,144543.54257371486
2560.7496059249643,3,2.2891068757436797,904.1224768446389,1970,49951.3807154512,Condo,East,High,204234.54314422488
1669.4874726862529,3,3.9602284381786306,389.5230700037233,1990,59730.84963018561,Apartment,West,High,146411.13261178244
1742.5306467833639,5,2.5728938333573548,1083.6676133009742,1993,76714.66589615072,Condo,South,Medium,163543.11208890763
1771.6511924883769,2,3.536958732273069,277.80414557943243,1975,60022.80090555771,Single Family,North,High,178846.37836072023
2169.49675690471,1,3.9398910361643056,190.72435113863807,2003,63973.358700055134,Apartment,South,High,176062.1701204983
2228.1247442642666,3,1.8434504845255049,1821.2279002373157,1960,72589.6705325491,Apartment,North,Low,192725.4410151102
477.67173037841894,1,3.402645136466098,550.0781783152311,1968,55301.11778965095,Condo,West,Medium,88680.59980113963
2510.817606913804,2,1.066018489973938,277.3697600236255,1955,74164.1698406905,Apartment,East,Low,224235.89177087691
2718.184017121877,1,3.0392623541830863,1052.6453330503211,1976,79188.39755103743,Apartment,North,Low,223168.20778478714
1474.9067313191654,3,3.235603273353548,574.5536046782363,1963,70575.80168073745,Condo,West,Medium,89561.96100296601
1513.8508776325825,5,2.4320911373065073,507.9653562436658,1940,91380.7572265057,Condo,East,Medium,160875.4489041323
1774.8733061108642,4,1.486315630352506,651.9664270217526,1903,80881.33768094605,Townhouse,East,Medium,201786.03006429435
1621.9979902716977,4,2.8501616442353495,670.2650702557348,1965,69386.17401707456,Condo,West,Low,176384.95314532716
2111.963436973303,3,3.6925859783066723,339.60575417603496,1936,,Single Family,East,Low,165495.18230070866
1026.737356820568,3,3.793957598734807,271.76701393326783,1933,96320.78859408546,Single Family,West,Medium,145821.7772488517
1441.03619598163,2,3.2383071712588083,1200.003496856153,2021,60078.14344363562,Condo,East,Low,122416.14157663536
2769.5986000874536,1,1.7911397752768061,343.8288770965464,1949,65917.41166426135,Townhouse,South,High,204339.68270891096
1535.8900163259912,2,3.6109807781797603,121.55939091368914,1969,63852.74956935804,Townhouse,North,Low,131664.80928988694
2621.7141390514626,4,3.6664692001050847,368.6569497877924,1989,75967.05084648765,Apartment,West,Medium,206581.72820418346
2177.6690977950684,1,2.101726617235662,17.514248347620228,1974,103827.3444176964,Townhouse,West,Low,231558.31842063018
1095.366142705871,2,1.548945209631042,642.4438593931293,1941,73700.0906486328,Single Family,South,Low,93525.67316450988
,4,3.6239783024001047,67.9007316768503,1900,65168.8891101311,Single Family,East,Medium,199845.982473525
1941.1663489035734,1,3.655291945758443,59.236536093616245,1933,72830.07359010172,Condo,North,High,154685.1466423493
1772.2664718751298,5,1.3027182536536421,1462.6941605947156,1984,50307.12087321933,Condo,North,Medium,136139.29175420443
2122.478546586002,5,3.900952876667465,740.4271104515527,1909,67183.23388571391,Apartment,West,Low,185001.13227491514
2237.316742783396,2,2.599241659236393,267.41298447257424,1904,95561.26433687573,Condo,North,High,191128.3764256459
2353.79591098731,3,3.9811905848288087,136.9396469008374,1989,79929.84996945917,Townhouse,South,High,198503.81661602028
2589.126423774001,1,2.335024750650044,927.3192217740077,1943,88464.50981106485,Apartment,North,Low,205018.91002799757
,2,2.5998500180786444,1730.2164918530484,1918,85200.19607637989,Condo,North,Medium,182677.34417939873
1312.1829556068192,3,1.7982484959137368,354.9982732136098,1920,59368.005611945206,Condo,North,High,135352.1648804332
1763.1772711744045,3,3.6968423365461085,433.8408542532617,2020,98679.82357296222,Condo,West,Medium,165863.7770967201
3471.5241676343107,1,2.331136351217732,139.23134525737237,1933,43359.27182309938,Condo,North,Low,231877.04104950328
2362.245530190864,1,3.4438421608821512,444.8855824711887,1928,74987.46082842538,Condo,East,Medium,191773.87929656348
3184.6436504057483,3,1.239202825285248,255.91108927791413,2001,39105.24908847587,Single Family,North,Medium,210947.91762301928
2697.7170410995927,4,3.364739885484438,934.0346994124661,1978,44300.385811750886,Apartment,East,Medium,227756.8717131591
2120.9010357778743,2,2.4707294267544246,236.69509444426987,1939,84033.4772626181,Single Family,North,High,148999.62741098867
2150.703534890559,1,1.016223639199318,523.1700233681933,1979,59630.00841195878,Apartment,West,Low,146839.80809429954
